ENZYME_TYPE,HIDROPHOBICITY,ISOELECTRIC,AROMATIC,INSTABLE,MW,HELIX,TURN,SHEET,MOL_EXT_RED,MOL_EXT_OX
PDC beta-lactamase,-0.27783375314861497,8.648965644836426,0.0906801007556675,37.09118387909318,43357.79709999998,0.28967254408060455,0.23425692695214104,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2672544080604537,8.340742301940917,0.08816120906801007,37.22292191435767,43295.724399999985,0.28967254408060455,0.23425692695214104,0.30730478589420657,54320,54445
PDC beta-lactamase,-0.29546599496221704,8.34067783355713,0.0906801007556675,37.009068010075545,43482.92239999998,0.28967254408060455,0.23173803526448364,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.27304785894206585,7.730409812927246,0.0906801007556675,34.389168765743065,43315.67089999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2400503778337535,9.053762626647949,0.09571788413098237,37.33249370277076,43392.870699999985,0.29219143576826195,0.22670025188916876,0.3123425692695214,54320,54320
PDC beta-lactamase,-0.2967254408060458,8.998448753356932,0.0906801007556675,36.911838790931974,43355.78779999998,0.2871536523929471,0.2367758186397985,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.2760705289672548,8.648965644836426,0.0906801007556675,35.87279596977328,43374.78449999998,0.28967254408060455,0.23173803526448364,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2929471032745597,8.34067783355713,0.0906801007556675,36.73778337531484,43428.83199999999,0.2871536523929471,0.2292191435768262,0.3073047858942065,54320,54445
PDC beta-lactamase,-0.27052896725440834,8.860035133361816,0.0906801007556675,37.09118387909318,43313.74779999998,0.28967254408060455,0.2367758186397985,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2874055415617131,8.648965644836426,0.0906801007556675,37.24685138539041,43366.80719999998,0.2871536523929471,0.23425692695214106,0.3073047858942065,54320,54445
PDC beta-lactamase,-0.28740554156171316,8.340742301940917,0.0906801007556675,34.78261964735515,43372.76529999998,0.28967254408060455,0.23425692695214106,0.29722921914357686,54320,54445
PDC beta-lactamase,-0.285642317380353,8.986715507507324,0.0906801007556675,36.77657430730476,43383.88069999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.31385390428211624,8.638328361511231,0.09319899244332494,37.6108312342569,43527.91989999998,0.28967254408060455,0.2317380352644836,0.2947103274559194,55810,55935
PDC beta-lactamase,-0.30277078085642367,8.998448753356932,0.0906801007556675,37.800755667506266,43327.73469999997,0.2846347607052897,0.2367758186397985,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.26750629722921954,8.340742301940917,0.0906801007556675,35.18035264483626,43358.78169999998,0.292191435768262,0.2317380352644836,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28463476070529004,8.837793540954593,0.0906801007556675,36.14408060453398,43384.86549999998,0.28967254408060455,0.2317380352644836,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.23879093198992482,9.04112682342529,0.09571788413098237,35.52670025188915,43422.936399999984,0.2947103274559194,0.22670025188916876,0.3073047858942065,54320,54320
PDC beta-lactamase,-0.27052896725440845,8.279948616027834,0.08816120906801007,35.15591939546597,43438.93449999999,0.28967254408060455,0.2292191435768262,0.3022670025188917,52830,52955
PDC beta-lactamase,-0.2826196473551641,8.648836708068849,0.0906801007556675,36.12015113350124,43527.021299999986,0.292191435768262,0.2292191435768262,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.27481108312342595,8.648965644836426,0.0906801007556675,38.83879093198989,43428.874999999985,0.28967254408060455,0.2317380352644836,0.3073047858942065,54320,54445
PDC beta-lactamase,-0.3017632241813607,9.208357810974118,0.0906801007556675,37.48337531486143,43316.75509999998,0.2846347607052897,0.2367758186397985,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.2989924433249375,8.848688697814943,0.0906801007556675,36.3579345088161,43411.85109999998,0.2871536523929471,0.23173803526448364,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.29748110831234303,8.848688697814943,0.0906801007556675,37.39697732997479,43400.82519999998,0.2871536523929471,0.2317380352644836,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.2700251889168769,8.648965644836426,0.0906801007556675,35.55239294710326,43372.811699999984,0.28967254408060455,0.23173803526448364,0.3073047858942065,54320,54445
PDC beta-lactamase,-0.27254408060453433,8.34067783355713,0.0906801007556675,35.55365239294708,43486.95409999999,0.292191435768262,0.22670025188916876,0.30730478589420657,54320,54445
PDC beta-lactamase,-0.28690176322418176,8.34067783355713,0.0906801007556675,36.52392947103272,43456.885099999985,0.28967254408060455,0.2292191435768262,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.22670025188916912,9.253614616394039,0.09571788413098237,36.10831234256925,43301.80309999998,0.29219143576826195,0.22921914357682618,0.3123425692695214,54320,54320
PDC beta-lactamase,-0.2770780856423178,8.648965644836426,0.0906801007556675,36.06272040302265,43388.811099999984,0.28967254408060455,0.23173803526448364,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.27884130982367794,8.340742301940917,0.0906801007556675,34.20528967254407,43346.72799999998,0.28967254408060455,0.2317380352644836,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2617128463476074,8.340742301940917,0.0906801007556675,34.511335012594444,43327.76769999998,0.29219143576826195,0.2317380352644836,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28740554156171316,7.726431083679199,0.0906801007556675,34.616624685138525,43373.750099999976,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28312342569269555,8.639037513732912,0.0906801007556675,34.85037783375313,43372.80839999998,0.28967254408060455,0.23425692695214104,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.276455696202532,8.34067783355713,0.09113924050632911,36.63417721518985,43286.71909999999,0.2936708860759494,0.2278481012658228,0.3037974683544304,54320,54445
PDC beta-lactamase,-0.2637279596977334,8.659151649475099,0.0906801007556675,34.97027707808562,43384.825699999994,0.28967254408060455,0.22670025188916879,0.30730478589420657,54320,54445
PDC beta-lactamase,-0.28186397984886685,8.84881763458252,0.0906801007556675,36.14408060453398,43284.706599999976,0.2871536523929471,0.2367758186397985,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.27707808564231773,8.837600135803225,0.09319899244332494,36.14408060453398,43310.74049999997,0.28967254408060455,0.2367758186397985,0.3022670025188917,55810,55935
PDC beta-lactamase,-0.29143576826196516,8.34067783355713,0.0906801007556675,35.954156171284616,43428.831899999976,0.28967254408060455,0.2317380352644836,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2780856423173808,8.659151649475099,0.0906801007556675,36.44584382871534,43354.75669999998,0.2871536523929471,0.22921914357682618,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2929471032745596,8.848688697814943,0.0906801007556675,36.14408060453398,43439.904199999975,0.28967254408060455,0.23173803526448364,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.27783375314861497,7.740186119079591,0.0906801007556675,34.9491183879093,43323.69289999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28463476070529004,8.837793540954593,0.0906801007556675,35.29899244332493,43370.83889999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2959697732997485,8.648965644836426,0.0906801007556675,36.3579345088161,43372.76869999997,0.2871536523929471,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.27657430730478627,8.648965644836426,0.0906801007556675,36.687405541561695,43357.79709999998,0.28967254408060455,0.2317380352644836,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2534005037783378,8.84881763458252,0.0906801007556675,36.92644836272038,43352.86659999998,0.292191435768262,0.2317380352644836,0.3073047858942065,54320,54445
PDC beta-lactamase,-0.27304785894206585,8.648965644836426,0.0906801007556675,36.096221662468494,43426.902099999985,0.292191435768262,0.2317380352644836,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2828715365239298,8.648965644836426,0.0906801007556675,35.58639798488663,43384.822399999975,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.27808564231738064,8.648965644836426,0.0906801007556675,36.3579345088161,43384.82239999998,0.28967254408060455,0.2317380352644836,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2828715365239298,8.84881763458252,0.0906801007556675,36.819899244332476,43314.73259999998,0.2871536523929471,0.2367758186397985,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.29596977329974855,8.648965644836426,0.0906801007556675,36.46448362720401,43372.76869999998,0.2871536523929471,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.3012594458438292,8.64948139190674,0.0906801007556675,36.6506297229219,43394.777499999975,0.2871536523929471,0.23425692695214106,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.29974811083123476,8.837471199035647,0.09319899244332494,37.39697732997479,43439.857799999976,0.28967254408060455,0.23425692695214106,0.2972292191435768,55810,55935
PDC beta-lactamase,-0.3115869017632246,8.848688697814943,0.0906801007556675,37.6108312342569,43415.796799999975,0.2846347607052897,0.23425692695214104,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2792405063291143,8.648965644836426,0.09113924050632911,36.467341772151876,43172.576699999976,0.2911392405063291,0.23291139240506328,0.3012658227848101,54320,54445
PDC beta-lactamase,-0.28463476070529,8.648965644836426,0.0906801007556675,37.25088161209066,43400.82179999998,0.28967254408060455,0.23425692695214104,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.25365239294710357,8.340742301940917,0.08816120906801007,36.252644836272026,43311.76679999998,0.292191435768262,0.23173803526448364,0.309823677581864,54320,54445
PDC beta-lactamase,-0.2637279596977334,8.659151649475099,0.0906801007556675,34.97027707808562,43384.825699999994,0.28967254408060455,0.22670025188916879,0.30730478589420657,54320,54445
PDC beta-lactamase,-0.28060453400503815,8.64890117645264,0.0906801007556675,35.82418136020149,43383.83779999998,0.2871536523929471,0.2317380352644836,0.3123425692695214,54320,54445
PDC beta-lactamase,-0.2811083123425696,8.648965644836426,0.08816120906801007,36.334005037783356,43336.77959999998,0.28967254408060455,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.27052896725440834,8.648965644836426,0.0906801007556675,37.11435768261963,43382.849499999975,0.29219143576826195,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2798488664987409,8.332168006896975,0.0906801007556675,34.62871536523928,43342.77909999998,0.28967254408060455,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.29193954659949656,8.648965644836426,0.0906801007556675,35.881612090680086,43410.85969999997,0.28967254408060455,0.23425692695214106,0.29722921914357686,54320,54445
PDC beta-lactamase,-0.28438287153652425,8.648965644836426,0.0906801007556675,35.65894206549117,43356.76919999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28035264483627237,8.342482948303225,0.0906801007556675,37.77682619647352,43351.74939999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2506297229219146,8.639101982116703,0.0906801007556675,33.190176322418125,43289.75949999997,0.292191435768262,0.2367758186397985,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2828715365239298,8.726392173767088,0.09319899244332494,36.14408060453398,43414.826699999976,0.29219143576826195,0.23425692695214106,0.29974811083123426,54320,54320
PDC beta-lactamase,-0.28790931989924473,7.72614688873291,0.0906801007556675,35.68841309823676,43404.76409999998,0.28967254408060455,0.23173803526448364,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.3037783375314866,8.848688697814943,0.0906801007556675,36.83929471032743,43427.85049999997,0.2871536523929471,0.23425692695214106,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.2858227848101269,8.648965644836426,0.09113924050632911,35.45113924050631,43129.50899999998,0.28860759493670884,0.23544303797468355,0.2987341772151899,54320,54445
PDC beta-lactamase,-0.2445843828715368,8.332168006896975,0.0906801007556675,32.811586901763214,43318.797399999974,0.2947103274559194,0.23425692695214104,0.2997481108312343,54320,54445
PDC beta-lactamase,-0.31309823677581905,8.848688697814943,0.0906801007556675,37.11133501259444,43439.86119999998,0.2871536523929471,0.2367758186397985,0.2947103274559194,54320,54445
PDC beta-lactamase,-0.2654911838790936,8.7911828994751,0.08816120906801007,34.77607052896724,43266.75599999997,0.2871536523929471,0.2367758186397985,0.29974811083123426,52830,52955
PDC beta-lactamase,-0.2929471032745597,8.837471199035647,0.09319899244332494,38.15415617128461,43412.83249999998,0.28967254408060455,0.23425692695214104,0.2972292191435768,55810,55935
PDC beta-lactamase,-0.2891687657430734,8.659280586242676,0.08816120906801007,35.97934508816119,43321.72519999998,0.2871536523929471,0.23677581863979846,0.29974811083123426,52830,52955
PDC beta-lactamase,-0.28891687657430765,8.648965644836426,0.0906801007556675,35.80025188916874,43356.76929999997,0.2871536523929471,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28438287153652425,8.648965644836426,0.0906801007556675,36.168010075566734,43414.84839999998,0.28967254408060455,0.2317380352644836,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.29219143576826234,8.419973945617677,0.09319899244332494,36.103274559193935,43430.78299999998,0.29219143576826195,0.23425692695214106,0.29974811083123426,55810,55810
PDC beta-lactamase,-0.2753148614609575,8.64890117645264,0.0906801007556675,36.168010075566734,43397.86429999999,0.28967254408060455,0.2317380352644836,0.309823677581864,54320,54445
PDC beta-lactamase,-0.2816120906801011,7.72614688873291,0.0906801007556675,33.848362720403,43432.81729999999,0.28967254408060455,0.22921914357682618,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2506297229219146,8.639101982116703,0.0906801007556675,32.811586901763214,43289.75949999997,0.292191435768262,0.2367758186397985,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2929471032745594,8.648965644836426,0.0906801007556675,37.34382871536522,43352.78059999998,0.2871536523929471,0.2367758186397985,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.28161209068010107,8.648965644836426,0.0906801007556675,36.14408060453398,43360.757899999975,0.28967254408060455,0.23425692695214104,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.27934508816120945,8.649094581604007,0.0906801007556675,34.996473551637266,43256.65009999998,0.2871536523929471,0.2367758186397985,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2783375314861464,8.648965644836426,0.0906801007556675,36.334005037783356,43354.79639999998,0.28967254408060455,0.23425692695214106,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.3005037783375319,8.34067783355713,0.0906801007556675,36.67304785894205,43440.84269999999,0.2871536523929471,0.23173803526448364,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2853904282115873,8.848688697814943,0.0906801007556675,36.354156171284615,43412.878899999974,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28387909319899285,7.740186119079591,0.0906801007556675,34.8425692695214,43295.639799999975,0.2871536523929471,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2732997481108316,8.340742301940917,0.08816120906801007,34.8425692695214,43350.80289999998,0.28967254408060455,0.2317380352644836,0.30730478589420657,54320,54445
PDC beta-lactamase,-0.29974811083123465,8.34067783355713,0.0906801007556675,36.11536523929469,43454.869299999984,0.2871536523929471,0.23173803526448364,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2909319899244336,8.986715507507324,0.0906801007556675,35.7403022670025,43399.88009999998,0.28967254408060455,0.23425692695214106,0.2947103274559194,54320,54445
PDC beta-lactamase,-0.27682619647355194,8.648965644836426,0.0906801007556675,35.954156171284616,43412.87549999998,0.29219143576826195,0.23425692695214106,0.29722921914357686,54320,54445
PDC beta-lactamase,-0.2489417989417993,8.87215518951416,0.09259259259259259,37.337566137566114,41406.65379999997,0.2936507936507936,0.2275132275132275,0.30158730158730157,52830,52955
PDC beta-lactamase,-0.2526448362720406,8.827285194396975,0.0906801007556675,33.56801007556674,43319.82859999998,0.292191435768262,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28312342569269555,8.648965644836426,0.0906801007556675,36.71133501259444,43373.79649999998,0.28967254408060455,0.23425692695214104,0.29722921914357686,54320,54445
PDC beta-lactamase,-0.27430730478589455,8.648965644836426,0.08816120906801007,37.09118387909318,43309.754299999986,0.28967254408060455,0.23425692695214104,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2259445843828718,8.827285194396975,0.0906801007556675,33.155415617128455,43347.92469999998,0.2972292191435768,0.2317380352644836,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28312342569269555,8.648965644836426,0.0906801007556675,36.01410579345086,43312.71679999998,0.2846347607052897,0.2317380352644836,0.309823677581864,54320,54445
PDC beta-lactamase,-0.2838790931989928,8.648965644836426,0.0906801007556675,36.57178841309822,43298.69019999998,0.28463476070528965,0.2317380352644836,0.309823677581864,54320,54445
PDC beta-lactamase,-0.25768261964735545,8.648965644836426,0.0906801007556675,36.57178841309822,43325.79829999998,0.28967254408060455,0.2292191435768262,0.30730478589420657,54320,54445
PDC beta-lactamase,-0.27355163727959736,8.340742301940917,0.0906801007556675,35.39420654911837,43330.72859999997,0.28967254408060455,0.2317380352644836,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.26498740554156197,8.648965644836426,0.0906801007556675,37.115113350125924,43327.77109999999,0.28967254408060455,0.23173803526448364,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.28362720403022706,8.34067783355713,0.08816120906801007,36.15617128463474,43436.895499999984,0.28967254408060455,0.2292191435768262,0.30730478589420657,54320,54445
PDC beta-lactamase,-0.31348600508905894,8.34067783355713,0.09160305343511449,36.14045801526716,43070.375699999975,0.2900763358778626,0.23155216284987273,0.29770992366412213,54320,54445
PDC beta-lactamase,-0.2637279596977333,8.648965644836426,0.0906801007556675,36.57178841309822,43297.74519999998,0.2871536523929471,0.2292191435768262,0.309823677581864,54320,54445
PDC beta-lactamase,-0.2911838790931993,8.638392829895022,0.09319899244332494,36.168010075566734,43398.80259999997,0.28967254408060455,0.23425692695214106,0.29974811083123426,55810,55935
PDC beta-lactamase,-0.2896725440806049,8.340742301940917,0.0906801007556675,35.48161209068008,43368.776599999976,0.28967254408060455,0.2367758186397985,0.29722921914357686,54320,54445
PDC beta-lactamase,-0.27178841309823704,8.648965644836426,0.0906801007556675,36.3579345088161,43354.796399999985,0.28967254408060455,0.2317380352644836,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2813602015113354,8.848688697814943,0.0906801007556675,35.848866498740534,43440.93209999998,0.28967254408060455,0.22921914357682618,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.28967254408060494,8.648965644836426,0.0906801007556675,36.168010075566734,43342.74269999997,0.2871536523929471,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28663366336633694,8.848688697814943,0.0891089108910891,35.041831683168304,44074.628499999984,0.28712871287128716,0.2376237623762376,0.30198019801980197,54320,54445
PDC beta-lactamase,-0.26606683804627285,7.725862693786621,0.09254498714652956,34.93239074550128,42451.71019999998,0.29048843187660667,0.23136246786632392,0.3033419023136247,54320,54445
PDC beta-lactamase,-0.28866498740554203,7.726260566711425,0.0906801007556675,36.310075566750605,43542.97429999999,0.292191435768262,0.22670025188916876,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.3037783375314866,8.848688697814943,0.0906801007556675,38.368010075566715,43358.74549999998,0.2846347607052897,0.23425692695214104,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28765743073047895,8.84881763458252,0.0906801007556675,36.22619647355162,43317.733299999985,0.2871536523929471,0.2367758186397985,0.29722921914357686,54320,54445
PDC beta-lactamase,-0.27329974811083163,8.649545860290527,0.0906801007556675,34.08060453400502,43348.79179999997,0.28967254408060455,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.29848866498740595,8.34067783355713,0.0906801007556675,36.834760705289646,43414.80539999998,0.2871536523929471,0.2317380352644836,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.27909319899244367,8.340742301940917,0.0906801007556675,34.511335012594444,43332.70139999998,0.28967254408060455,0.23425692695214104,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.22947103274559225,9.2674108505249,0.09571788413098237,37.676322418135996,43381.934099999984,0.2947103274559194,0.2292191435768262,0.30982367758186397,54320,54320
PDC beta-lactamase,-0.2672544080604537,8.34067783355713,0.0906801007556675,35.89748110831233,43500.98059999999,0.2947103274559194,0.22670025188916876,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.27732997481108346,8.648965644836426,0.0906801007556675,36.14408060453398,43340.76979999998,0.28967254408060455,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.3090680100755671,8.34067783355713,0.0906801007556675,37.15818639798486,43466.87999999998,0.2871536523929471,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2909319899244336,8.848688697814943,0.0906801007556675,36.911838790931974,43429.86629999998,0.28967254408060455,0.2317380352644836,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.25365239294710357,8.648965644836426,0.0906801007556675,35.990176322418115,43367.87799999998,0.292191435768262,0.2317380352644836,0.30982367758186397,54320,54445
PDC beta-lactamase,-0.3007556675062977,8.837471199035647,0.09319899244332494,38.717632241813575,43469.883799999974,0.28967254408060455,0.23425692695214104,0.2972292191435768,55810,55935
PDC beta-lactamase,-0.2989924433249375,8.986586570739746,0.09319899244332494,37.99345088161206,43461.90969999998,0.28967254408060455,0.23425692695214106,0.2972292191435768,55810,55935
PDC beta-lactamase,-0.2869017632241817,7.72614688873291,0.0906801007556675,35.49848866498739,43390.73749999998,0.28967254408060455,0.23173803526448364,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.283627204030227,8.648965644836426,0.0906801007556675,37.586901763224155,43370.79579999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2753148614609575,8.340742301940917,0.0906801007556675,37.34559193954659,43345.73999999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.286649874055416,8.849075508117675,0.0906801007556675,38.00806045340048,43309.71609999998,0.2871536523929471,0.2367758186397985,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.2900000000000004,7.72614688873291,0.09230769230769231,36.15615384615382,42794.10439999998,0.28974358974358977,0.22307692307692306,0.3076923076923077,54320,54445
PDC beta-lactamase,-0.2889168765743077,8.340742301940917,0.0906801007556675,35.18639798488664,43383.79119999998,0.28967254408060455,0.23425692695214104,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.286649874055416,9.195593070983886,0.0906801007556675,36.56272040302265,43382.93899999998,0.28967254408060455,0.23425692695214106,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.2833753148614612,8.648965644836426,0.0906801007556675,36.66876574307303,43312.71669999998,0.2871536523929471,0.23425692695214106,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.3178841309823682,8.848688697814943,0.0906801007556675,36.45591939546597,43514.927799999976,0.2871536523929471,0.23425692695214106,0.2947103274559194,54320,54445
PDC beta-lactamase,-0.28186397984886685,8.638908576965335,0.0906801007556675,36.85340050377832,43499.00789999999,0.292191435768262,0.22670025188916876,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2962216624685142,8.648965644836426,0.0906801007556675,35.570780856423156,43430.847799999974,0.28967254408060455,0.23425692695214106,0.2947103274559194,54320,54445
PDC beta-lactamase,-0.2725440806045344,8.34067783355713,0.0906801007556675,34.99596977329973,43486.95409999999,0.292191435768262,0.22670025188916876,0.30730478589420657,54320,54445
PDC beta-lactamase,-0.2675062972292194,8.648965644836426,0.0906801007556675,36.310075566750605,43426.902099999985,0.292191435768262,0.2292191435768262,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.285642317380353,8.648965644836426,0.0906801007556675,38.1637279596977,43430.84779999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.26473551637279635,8.848688697814943,0.0906801007556675,34.12518891687656,43384.8688,0.28967254408060455,0.22670025188916879,0.30730478589420657,54320,54445
PDC beta-lactamase,-0.30453400503778383,8.998448753356932,0.0906801007556675,37.39697732997479,43412.839099999976,0.2871536523929471,0.23677581863979846,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.29773299748110876,8.34067783355713,0.0906801007556675,37.17909319899242,43472.88449999998,0.28967254408060455,0.2317380352644836,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.26851385390428245,8.83792247772217,0.0906801007556675,35.48942065491182,43383.877299999986,0.292191435768262,0.23425692695214106,0.30730478589420657,55810,55935
PDC beta-lactamase,-0.29294710327455953,8.34067783355713,0.08816120906801007,37.19899244332491,43448.90619999998,0.28967254408060455,0.23173803526448364,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.30604534005037826,8.837471199035647,0.09319899244332494,37.207052896725415,43469.883799999974,0.28967254408060455,0.23425692695214106,0.2947103274559194,55810,55935
PDC beta-lactamase,-0.30906801007556717,8.848688697814943,0.0906801007556675,37.207052896725415,43443.84989999998,0.2871536523929471,0.23425692695214106,0.292191435768262,54320,54445
PDC beta-lactamase,-0.28035264483627237,8.648965644836426,0.0906801007556675,36.84307304785893,43380.83369999998,0.28967254408060455,0.23425692695214106,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2982367758186402,8.726392173767088,0.0906801007556675,36.14408060453398,43384.756199999974,0.28967254408060455,0.2367758186397985,0.29722921914357686,54320,54320
PDC beta-lactamase,-0.2924433249370282,8.34067783355713,0.0906801007556675,35.48110831234255,43500.93769999998,0.28967254408060455,0.2292191435768262,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2778337531486149,7.740186119079591,0.0906801007556675,36.62921914357681,43323.69289999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.28060453400503804,8.34067783355713,0.0906801007556675,37.24685138539041,43426.85909999999,0.28967254408060455,0.2292191435768262,0.3073047858942065,54320,54445
PDC beta-lactamase,-0.27538461538461567,8.340742301940917,0.09230769230769231,36.55487179487177,42677.989099999984,0.28974358974358977,0.22564102564102564,0.3076923076923077,54320,54445
PDC beta-lactamase,-0.2760705289672547,8.84881763458252,0.0906801007556675,36.42090680100754,43357.80029999998,0.28967254408060455,0.23425692695214106,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2632241813602018,8.933851432800296,0.08816120906801007,35.33375314861459,43293.82439999998,0.2871536523929471,0.2317380352644836,0.30226700251889166,52830,52955
PDC beta-lactamase,-0.2574307304785897,8.578695106506348,0.0906801007556675,35.76146095717883,43320.79999999998,0.28967254408060455,0.2317380352644836,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2972292191435772,8.648965644836426,0.0906801007556675,35.954156171284616,43354.75339999997,0.2871536523929471,0.2367758186397985,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.29068010075566786,8.648965644836426,0.0906801007556675,36.3579345088161,43372.76869999998,0.2871536523929471,0.23425692695214104,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.29068010075566786,8.986715507507324,0.0906801007556675,36.80050377833751,43341.80099999998,0.2871536523929471,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2813602015113353,8.648965644836426,0.0906801007556675,37.03299748110829,43394.86029999998,0.28967254408060455,0.23425692695214106,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.27758186397984913,8.99870662689209,0.08816120906801007,35.33375314861459,43327.82079999999,0.2871536523929471,0.2317380352644836,0.30226700251889166,52830,52955
PDC beta-lactamase,-0.2954659949622171,8.648965644836426,0.0906801007556675,35.25516372795968,43386.79519999998,0.28967254408060455,0.2367758186397985,0.2947103274559194,54320,54445
